week,predicted_precipitation_avg,predicted_precipitation_max,CITY,precipitation_avg,precipitation_max
201420,0.8068,4.5081,Areal,0.8068,4.5081
201421,1.3184,6.2016,Areal,1.3184,6.2016
201422,0.4188,2.0918,Areal,0.4188,2.0918
201423,1.0524,4.7974,Areal,1.0524,4.7974
201424,1.3858,7.2271,Areal,1.3858,7.2271
201425,0.2766,1.5512,Areal,0.2766,1.5512
201426,0.2596,1.4869,Areal,0.2596,1.4869
201427,3.2847,10.713,Areal,3.2847,10.713
201428,0.4181,2.1564,Areal,0.4181,2.1564
201429,0.5683,2.4097,Areal,0.5683,2.4097
201430,0.8862,4.1457,Areal,0.8862,4.1457
201431,0.7654,4.517,Areal,0.7654,4.517
201432,0.6918,3.3731,Areal,0.6918,3.3731
201433,0.1923,1.0385,Areal,0.1923,1.0385
201434,0.7743,4.302,Areal,0.7743,4.302
201435,1.1671,4.2479,Areal,1.1671,4.2479
201436,0.0177,0.0603,Areal,0.0177,0.0603
201437,0.364,1.6213,Areal,0.364,1.6213
201438,0.5754,3.0158,Areal,0.5754,3.0158
201439,1.4853,5.1997,Areal,1.4853,5.1997
201440,0.116,0.7116,Areal,0.116,0.7116
201441,0.0431,0.2133,Areal,0.0431,0.2133
201442,1.7407,9.3692,Areal,1.7407,9.3692
201443,4.4474,17.8266,Areal,4.4474,17.8266
201444,2.0,10.3973,Areal,2.0,10.3973
201445,3.0576,9.7831,Areal,3.0576,9.7831
201446,0.5607,3.4221,Areal,0.5607,3.4221
201447,4.7069,15.344,Areal,4.7069,15.344
201448,1.7037,8.5098,Areal,1.7037,8.5098
201449,0.6709,4.4037,Areal,0.6709,4.4037
201450,2.1392,10.6094,Areal,2.1392,10.6094
201451,2.1691,10.3727,Areal,2.1691,10.3727
201452,3.7157,11.6597,Areal,3.7157,11.6597
201500,2.2445,5.7914,Areal,2.2445,5.7914
201501,3.1575,13.8251,Areal,3.1575,13.8251
201502,0.0343,0.0564,Areal,0.0343,0.0564
201503,2.5033,9.1684,Areal,2.5033,9.1684
201504,2.8882,15.2139,Areal,2.8882,15.2139
201505,5.8674,17.5262,Areal,5.8674,17.5262
201506,2.223,10.005,Areal,2.223,10.005
201507,3.77,19.142,Areal,3.77,19.142
201508,1.585,7.492,Areal,1.585,7.492
201509,1.9322,8.0173,Areal,1.9322,8.0173
201510,3.7779,13.4472,Areal,3.7779,13.4472
201511,2.6727,11.0441,Areal,2.6727,11.0441
201512,2.9273,12.7833,Areal,2.9273,12.7833
201513,4.0006,16.4919,Areal,4.0006,16.4919
201514,2.2515,9.5123,Areal,2.2515,9.5123
201515,2.2285,11.1106,Areal,2.2285,11.1106
201516,1.9909,9.6517,Areal,1.9909,9.6517
201517,1.27,5.8272,Areal,1.27,5.8272
201518,1.7832,7.3067,Areal,1.7832,7.3067
201519,0.8494,2.9853,Areal,0.8494,2.9853
201520,0.6515,2.2004,Areal,0.6515,2.2004
201521,0.8416,5.1402,Areal,0.8416,5.1402
201522,0.621,2.913,Areal,0.621,2.913
201523,0.0947,0.3321,Areal,0.0947,0.3321
201524,1.7063,5.8407,Areal,1.7063,5.8407
201525,1.1184,5.3553,Areal,1.1184,5.3553
201526,0.2926,1.4052,Areal,0.2926,1.4052
201527,0.2999,1.7058,Areal,0.2999,1.7058
201528,0.0337,0.1282,Areal,0.0337,0.1282
201529,0.6685,2.9728,Areal,0.6685,2.9728
201530,0.3988,2.3491,Areal,0.3988,2.3491
201531,0.0288,0.0599,Areal,0.0288,0.0599
201532,0.1173,0.5163,Areal,0.1173,0.5163
201533,0.2676,1.2529,Areal,0.2676,1.2529
201534,1.0172,6.4166,Areal,1.0172,6.4166
201535,0.7135,2.8215,Areal,0.7135,2.8215
201536,2.6016,8.3226,Areal,2.6016,8.3226
201537,0.8752,4.9935,Areal,0.8752,4.9935
201538,0.0317,0.2156,Areal,0.0317,0.2156
201539,0.8914,4.128,Areal,0.8914,4.128
201540,0.5098,2.5197,Areal,0.5098,2.5197
201541,0.0471,0.2736,Areal,0.0471,0.2736
201542,1.0318,4.2064,Areal,1.0318,4.2064
201543,2.2688,8.6509,Areal,2.2688,8.6509
201544,1.8939,6.4935,Areal,1.8939,6.4935
201545,1.7009,9.6286,Areal,1.7009,9.6286
201546,3.6327,14.8462,Areal,3.6327,14.8462
201547,2.077,8.5844,Areal,2.077,8.5844
201548,3.8104,12.0704,Areal,3.8104,12.0704
201549,3.2296,13.5871,Areal,3.2296,13.5871
201550,2.1855,7.9379,Areal,2.1855,7.9379
201551,2.1338,11.6816,Areal,2.1338,11.6816
201552,2.4005,7.0547,Areal,2.4005,7.0547
201600,14.6671,21.2942,Areal,14.6671,21.2942
201601,1.2022,6.8479,Areal,1.2022,6.8479
201602,7.6193,22.5543,Areal,7.6193,22.5543
201603,5.1839,11.5072,Areal,5.1839,11.5072
201604,3.8214,18.6674,Areal,3.8214,18.6674
201605,0.4263,2.491,Areal,0.4263,2.491
201606,4.179,19.8078,Areal,4.179,19.8078
201607,5.2583,19.1194,Areal,5.2583,19.1194
201608,5.3191,19.1468,Areal,5.3191,19.1468
201609,4.259,16.7132,Areal,4.259,16.7132
201610,4.8653,22.9003,Areal,4.8653,22.9003
201611,3.5934,15.3709,Areal,3.5934,15.3709
201612,2.6991,10.9839,Areal,2.6991,10.9839
201613,2.5546,11.2715,Areal,2.5546,11.2715
201614,0.0429,0.1748,Areal,0.0429,0.1748
201615,0.1758,1.1031,Areal,0.1758,1.1031
201616,0.0259,0.0756,Areal,0.0259,0.0756
201617,0.7828,2.8741,Areal,0.7828,2.8741
201618,0.276,1.55,Areal,0.276,1.55
201619,1.151,5.3777,Areal,1.151,5.3777
201620,1.3594,6.1298,Areal,1.3594,6.1298
201621,0.4402,1.9351,Areal,0.4402,1.9351
201622,2.3211,6.3964,Areal,2.3211,6.3964
201623,3.1956,12.5826,Areal,3.1956,12.5826
201624,0.0431,0.1383,Areal,0.0431,0.1383
201625,0.6099,2.8399,Areal,0.6099,2.8399
201626,0.1434,0.642,Areal,0.1434,0.642
201627,0.0359,0.1298,Areal,0.0359,0.1298
201628,0.024,0.0787,Areal,0.024,0.0787
201629,0.1796,0.6148,Areal,0.1796,0.6148
201630,0.1879,1.2124,Areal,0.1879,1.2124
201631,0.4565,2.6181,Areal,0.4565,2.6181
201632,0.2938,1.4848,Areal,0.2938,1.4848
201633,0.5258,2.6675,Areal,0.5258,2.6675
201634,0.7163,3.3082,Areal,0.7163,3.3082
201635,1.8881,10.1827,Areal,1.8881,10.1827
201636,0.4665,2.5528,Areal,0.4665,2.5528
201637,0.4007,2.3975,Areal,0.4007,2.3975
201638,1.1981,4.6885,Areal,1.1981,4.6885
201639,0.8714,3.0934,Areal,0.8714,3.0934
201640,1.8846,5.5156,Areal,1.8846,5.5156
201641,0.8532,4.8022,Areal,0.8532,4.8022
201642,0.7675,4.3813,Areal,0.7675,4.3813
201643,1.0808,5.3652,Areal,1.0808,5.3652
201644,3.5683,11.6351,Areal,3.5683,11.6351
201645,6.2737,26.7193,Areal,6.2737,26.7193
201646,7.89,24.7568,Areal,7.89,24.7568
201647,0.181,0.7031,Areal,0.181,0.7031
201648,2.2013,10.9177,Areal,2.2013,10.9177
201649,4.3302,16.3407,Areal,4.3302,16.3407
201650,6.5512,20.2996,Areal,6.5512,20.2996
201651,1.4381,6.0124,Areal,1.4381,6.0124
201652,0.8539,4.0538,Areal,0.8539,4.0538
201701,5.8669,19.4558,Areal,5.8669,19.4558
201702,7.0292,28.1866,Areal,7.0292,28.1866
201703,1.4661,7.5532,Areal,1.4661,7.5532
201704,1.3236,5.3991,Areal,1.3236,5.3991
201705,5.1203,15.2497,Areal,5.1203,15.2497
201706,3.5775,17.6294,Areal,3.5775,17.6294
201707,0.0906,0.6156,Areal,0.0906,0.6156
201708,2.1922,9.7991,Areal,2.1922,9.7991
201709,2.1471,9.3739,Areal,2.1471,9.3739
201710,4.4664,17.1066,Areal,4.4664,17.1066
201711,3.1695,15.1278,Areal,3.1695,15.1278
201712,2.2916,9.7433,Areal,2.2916,9.7433
201713,1.9513,6.7175,Areal,1.9513,6.7175
201714,2.2201,12.5377,Areal,2.2201,12.5377
201715,1.6986,8.3038,Areal,1.6986,8.3038
201716,1.35,5.7599,Areal,1.35,5.7599
201717,1.3588,5.5512,Areal,1.3588,5.5512
201718,0.7731,3.7227,Areal,0.7731,3.7227
201719,0.395,2.7198,Areal,0.395,2.7198
201720,0.9956,5.4987,Areal,0.9956,5.4987
201721,1.0963,6.1611,Areal,1.0963,6.1611
201722,0.0506,0.153,Areal,0.0506,0.153
201723,0.9242,5.7223,Areal,0.9242,5.7223
201724,1.6494,8.7001,Areal,1.6494,8.7001
201725,1.9123,8.9114,Areal,1.9123,8.9114
201726,0.5748,3.3503,Areal,0.5748,3.3503
201727,1.0435,4.1212,Areal,1.0435,4.1212
201728,0.1137,0.4288,Areal,0.1137,0.4288
201729,0.3027,1.3791,Areal,0.3027,1.3791
201730,0.0964,0.5623,Areal,0.0964,0.5623
201731,0.5144,2.4677,Areal,0.5144,2.4677
201732,0.1229,0.6373,Areal,0.1229,0.6373
201733,0.8572,3.7207,Areal,0.8572,3.7207
201734,0.8358,4.1121,Areal,0.8358,4.1121
201735,0.2282,1.1,Areal,0.2282,1.1
201736,0.0126,0.0703,Areal,0.0126,0.0703
201737,0.0136,0.0748,Areal,0.0136,0.0748
201738,0.0122,0.0566,Areal,0.0122,0.0566
201739,0.6007,3.7026,Areal,0.6007,3.7026
201740,0.9499,4.1781,Areal,0.9499,4.1781
201741,0.0207,0.1164,Areal,0.0207,0.1164
201742,0.3099,1.6883,Areal,0.3099,1.6883
201743,2.5625,9.6058,Areal,2.5625,9.6058
201744,0.8762,4.4145,Areal,0.8762,4.4145
201745,1.2784,5.6368,Areal,1.2784,5.6368
201746,1.205,7.8849,Areal,1.205,7.8849
201747,5.6669,20.2792,Areal,5.6669,20.2792
201748,3.4379,13.8645,Areal,3.4379,13.8645
201749,1.7902,5.4449,Areal,1.7902,5.4449
201750,0.7637,4.6848,Areal,0.7637,4.6848
201751,1.2529,7.4678,Areal,1.2529,7.4678
201752,7.3111,26.2926,Areal,7.3111,26.2926
201753,1.1616,1.1616,Areal,1.1616,1.1616
201800,5.7185,15.0588,Areal,5.7185,15.0588
201801,3.5781,13.9985,Areal,3.5781,13.9985
201802,1.4965,6.4397,Areal,1.4965,6.4397
201803,4.6492,19.1123,Areal,4.6492,19.1123
201804,2.1693,10.6882,Areal,2.1693,10.6882
201805,2.1722,8.6851,Areal,2.1722,8.6851
201806,3.0887,18.0028,Areal,3.0887,18.0028
201807,5.6731,18.6698,Areal,5.6731,18.6698
201808,4.8762,20.1435,Areal,4.8762,20.1435
201809,6.7091,24.8903,Areal,6.7091,24.8903
201810,3.2079,14.0836,Areal,3.2079,14.0836
201811,2.8632,10.6691,Areal,2.8632,10.6691
201812,0.5471,2.4857,Areal,0.5471,2.4857
201813,4.524,16.1042,Areal,4.524,16.1042
201814,1.1886,6.4827,Areal,1.1886,6.4827
201815,1.9727,8.7502,Areal,1.9727,8.7502
201816,0.3998,2.0668,Areal,0.3998,2.0668
201817,0.3763,2.4261,Areal,0.3763,2.4261
201818,1.8641,9.7732,Areal,1.8641,9.7732
201819,2.693,11.9812,Areal,2.693,11.9812
201820,0.2853,1.5392,Areal,0.2853,1.5392
201821,0.1982,1.154,Areal,0.1982,1.154
201822,1.106,3.9845,Areal,1.106,3.9845
201823,0.4817,2.2502,Areal,0.4817,2.2502
201824,0.5639,1.1474,Areal,0.5639,1.1474
201825,0.0085,0.046,Areal,0.0085,0.046
201826,0.3921,2.1528,Areal,0.3921,2.1528
201827,1.129,5.5548,Areal,1.129,5.5548
201828,0.0306,0.0975,Areal,0.0306,0.0975
201829,0.4944,2.6332,Areal,0.4944,2.6332
201830,2.7339,7.2952,Areal,2.7339,7.2952
201831,1.3955,7.9352,Areal,1.3955,7.9352
201832,0.4638,2.7109,Areal,0.4638,2.7109
201833,0.0587,0.1705,Areal,0.0587,0.1705
201834,0.3828,1.8423,Areal,0.3828,1.8423
201835,0.406,4.9648,Areal,0.406,4.9648
201836,1.5866,7.7502,Areal,1.5866,7.7502
201837,2.0396,6.9823,Areal,2.0396,6.9823
201838,2.3296,11.242,Areal,2.3296,11.242
201839,0.5758,3.7376,Areal,0.5758,3.7376
201840,2.5201,9.964,Areal,2.5201,9.964
201841,1.9688,6.5346,Areal,1.9688,6.5346
201842,1.1192,4.4855,Areal,1.1192,4.4855
201843,0.6703,3.4793,Areal,0.6703,3.4793
201844,5.3282,17.0251,Areal,5.3282,17.0251
201845,1.1615,5.6788,Areal,1.1615,5.6788
201846,2.8957,10.7245,Areal,2.8957,10.7245
201847,2.5051,11.4632,Areal,2.5051,11.4632
201848,2.6208,8.7773,Areal,2.6208,8.7773
201849,0.2707,1.6262,Areal,0.2707,1.6262
201850,2.2456,11.514,Areal,2.2456,11.514
201851,4.4218,14.5189,Areal,4.4218,14.5189
201852,3.0088,5.7877,Areal,3.0088,5.7877
201900,5.8168,15.8543,Areal,5.8168,15.8543
201901,0.0265,0.0,Areal,0.0265,-0.1922
201902,1.0055,5.5801,Areal,1.0055,5.5801
201903,3.027,14.7264,Areal,3.027,14.7264
201904,0.193,1.3472,Areal,0.193,1.3472
201905,5.6633,18.6275,Areal,5.6633,18.6275
201906,3.3731,15.4814,Areal,3.3731,15.4814
201907,5.6203,19.7815,Areal,5.6203,19.7815
201908,6.8163,25.0985,Areal,6.8163,25.0985
201909,2.4989,12.4683,Areal,2.4989,12.4683
201910,5.0254,18.0619,Areal,5.0254,18.0619
201911,4.9121,18.6314,Areal,4.9121,18.6314
201912,1.9944,9.1753,Areal,1.9944,9.1753
201913,0.6951,3.0478,Areal,0.6951,3.0478
201914,4.4239,18.576,Areal,4.4239,18.576
201915,1.5747,8.1546,Areal,1.5747,8.1546
201916,0.9232,6.1292,Areal,0.9232,6.1292
201917,0.8743,4.0005,Areal,0.8743,4.0005
201918,1.754,9.7915,Areal,1.754,9.7915
201919,5.3334,19.8183,Areal,5.3334,19.8183
201920,0.2608,1.7426,Areal,0.2608,1.7426
201921,0.2976,2.2852,Areal,0.2976,2.2852
201922,2.5823,10.5555,Areal,2.5823,10.5555
201923,0.2538,1.0412,Areal,0.2538,1.0412
201924,0.4744,2.6514,Areal,0.4744,2.6514
201925,0.0143,0.033,Areal,0.0143,0.033
201926,0.7398,4.47,Areal,0.7398,4.47
201927,0.0736,0.405,Areal,0.0736,0.405
201928,0.2559,1.3499,Areal,0.2559,1.3499
201929,0.0251,0.0744,Areal,0.0251,0.0744
201930,0.1853,1.2702,Areal,0.1853,1.2702
201931,0.7567,3.8645,Areal,0.7567,3.8645
201932,0.5917,2.3742,Areal,0.5917,2.3742
201933,1.3055,6.3364,Areal,1.3055,6.3364
201934,0.2546,1.5613,Areal,0.2546,1.5613
201935,2.5664,8.5824,Areal,2.5664,8.5824
201936,0.0935,0.5505,Areal,0.0935,0.5505
201937,0.0655,0.3872,Areal,0.0655,0.3872
201938,2.1598,6.7108,Areal,2.1598,6.7108
201939,0.2375,1.1356,Areal,0.2375,1.1356
201940,2.0534,7.9763,Areal,2.0534,7.9763
201941,0.2272,1.0942,Areal,0.2272,1.0942
201942,1.0956,5.8959,Areal,1.0956,5.8959
201943,2.2116,9.9292,Areal,2.2116,9.9292
201944,1.667,6.1575,Areal,1.667,6.1575
201945,3.4185,12.6397,Areal,3.4185,12.6397
201946,4.0692,15.4086,Areal,4.0692,15.4086
201947,2.2,8.021,Areal,2.2,8.021
201948,3.4268,13.3259,Areal,3.4268,13.3259
201949,3.1831,13.2755,Areal,3.1831,13.2755
201950,1.5961,7.7797,Areal,1.5961,7.7797
201951,3.8902,16.6086,Areal,3.8902,16.6086
201952,1.7275,4.992,Areal,1.7275,4.992
202000,5.5774,14.8682,Areal,5.5774,14.8682
202001,4.1827,15.2527,Areal,4.1827,15.2527
202002,3.5851,15.3694,Areal,3.5851,15.3694
202003,2.0197,9.1953,Areal,2.0197,9.1953
202004,1.8027,7.2737,Areal,1.8027,7.2737
202005,4.6611,14.8289,Areal,4.6611,14.8289
202006,4.7777,15.3017,Areal,4.7777,15.3017
202007,4.2146,16.8995,Areal,4.2146,16.8995
202008,3.4621,12.2477,Areal,3.4621,12.2477
202009,4.407,16.8116,Areal,4.407,16.8116
202010,1.7181,7.5041,Areal,1.7181,7.5041
202011,3.5885,15.5056,Areal,3.5885,15.5056
202012,0.9287,3.4483,Areal,0.9287,3.4483
202013,3.2005,12.1604,Areal,3.2005,12.1604
202014,1.6897,8.0447,Areal,1.6897,8.0447
202015,0.5872,3.0284,Areal,0.5872,3.0284
202016,0.0918,0.4189,Areal,0.0918,0.4189
202017,0.5747,3.34,Areal,0.5747,3.34
202018,2.3744,10.5179,Areal,2.3744,10.5179
202019,1.4082,8.3916,Areal,1.4082,8.3916
202020,0.0798,0.2915,Areal,0.0798,0.2915
202021,1.2639,6.9936,Areal,1.2639,6.9936
202022,0.1034,0.5372,Areal,0.1034,0.5372
202023,0.3342,1.5648,Areal,0.3342,1.5648
202024,0.416,2.0973,Areal,0.416,2.0973
202025,0.25,1.5866,Areal,0.25,1.5866
202026,0.2222,0.8292,Areal,0.2222,0.8292
202027,0.0431,0.1555,Areal,0.0431,0.1555
202028,0.4437,2.2368,Areal,0.4437,2.2368
202029,0.0411,0.1509,Areal,0.0411,0.1509
202030,1.0027,4.881,Areal,1.0027,4.881
202031,0.0265,0.0796,Areal,0.0265,0.0796
202032,0.0432,0.173,Areal,0.0432,0.173
202033,1.412,6.1545,Areal,1.412,6.1545
202034,0.4195,1.78,Areal,0.4195,1.78
202035,0.1266,0.6436,Areal,0.1266,0.6436
202036,0.01,0.0343,Areal,0.01,0.0343
202037,0.2837,1.7525,Areal,0.2837,1.7525
202038,3.0618,9.9684,Areal,3.0618,9.9684
202039,0.1586,1.0311,Areal,0.1586,1.0311
202040,1.4039,5.6291,Areal,1.4039,5.6291
202041,0.7236,3.4825,Areal,0.7236,3.4825
202042,1.3808,7.5782,Areal,1.3808,7.5782
202043,3.9027,15.4489,Areal,3.9027,15.4489
202044,2.5897,6.1452,Areal,2.5897,6.1452
202045,5.7567,20.0408,Areal,5.7567,20.0408
202046,4.3176,14.8295,Areal,4.3176,14.8295
202047,1.6225,8.3711,Areal,1.6225,8.3711
202048,2.7989,11.2664,Areal,2.7989,11.2664
202049,6.0453,20.8156,Areal,6.0453,20.8156
202050,3.1451,10.861,Areal,3.1451,10.861
202051,7.1388,29.7155,Areal,7.1388,29.7155
202052,2.8815,10.0484,Areal,2.8815,10.0484
202100,5.8862,10.0537,Areal,5.8862,10.0537
202101,3.7311,14.7246,Areal,3.7311,14.7246
202102,3.3646,12.5619,Areal,3.3646,12.5619
202103,0.2692,1.1807,Areal,0.2692,1.1807
202104,0.0286,0.101,Areal,0.0286,0.101
202105,3.8491,18.3253,Areal,3.8491,18.3253
202106,3.5954,14.6662,Areal,3.5954,14.6662
202107,6.4204,26.0806,Areal,6.4204,26.0806
202108,1.6766,4.8589,Areal,1.6766,4.8589
202109,0.9999,5.5237,Areal,0.9999,5.5237
202110,5.3382,19.3032,Areal,5.3382,19.3032
202111,1.4826,8.4293,Areal,1.4826,8.4293
202112,0.1717,1.1111,Areal,0.1717,1.1111
202113,3.3643,17.5408,Areal,3.3643,17.5408
202114,1.1173,4.916,Areal,1.1173,4.916
202115,0.9086,5.3139,Areal,0.9086,5.3139
202116,1.5952,6.2345,Areal,1.5952,6.2345
202117,2.1026,8.7234,Areal,2.1026,8.7234
202118,1.0985,5.5452,Areal,1.0985,5.5452
202119,0.9023,4.3378,Areal,0.9023,4.3378
202120,0.1335,0.7036,Areal,0.1335,0.7036
202121,0.0236,0.1186,Areal,0.0236,0.1186
202122,2.4325,13.0424,Areal,2.4325,13.0424
202123,0.7588,3.6208,Areal,0.7588,3.6208
202124,0.4142,2.0066,Areal,0.4142,2.0066
202125,0.3769,1.8167,Areal,0.3769,1.8167
202126,0.1214,0.4827,Areal,0.1214,0.4827
202127,0.2291,1.279,Areal,0.2291,1.279
202128,0.0397,0.1403,Areal,0.0397,0.1403
202129,0.0902,0.5475,Areal,0.0902,0.5475
202130,0.582,3.1809,Areal,0.582,3.1809
202131,0.1228,0.4671,Areal,0.1228,0.4671
202132,0.4936,1.5452,Areal,0.4936,1.5452
202133,1.5211,8.9627,Areal,1.5211,8.9627
202134,0.1508,0.8743,Areal,0.1508,0.8743
202135,1.5864,5.1299,Areal,1.5864,5.1299
202136,0.7536,4.322,Areal,0.7536,4.322
202137,0.7471,4.1046,Areal,0.7471,4.1046
202138,0.5616,2.4726,Areal,0.5616,2.4726
202139,1.2643,5.047,Areal,1.2643,5.047
202140,2.9625,12.2655,Areal,2.9625,12.2655
202141,1.5082,6.1481,Areal,1.5082,6.1481
202142,2.486,7.6531,Areal,2.486,7.6531
202143,1.2732,3.862,Areal,1.2732,3.862
202144,2.5692,9.894,Areal,2.5692,9.894
202145,1.246,4.6385,Areal,1.246,4.6385
202146,2.1522,10.0726,Areal,2.1522,10.0726
202147,0.9642,4.6856,Areal,0.9642,4.6856
202148,3.1606,12.7466,Areal,3.1606,12.7466
202149,3.8648,15.2911,Areal,3.8648,15.2911
202150,9.0748,21.6248,Areal,9.0748,21.6248
202151,2.2939,10.1024,Areal,2.2939,10.1024
202152,5.2479,13.492,Areal,5.2479,13.492
202200,5.2467,5.2467,Areal,5.2467,5.2467
202201,4.4377,14.4866,Areal,4.4377,14.4866
202202,3.3799,12.37,Areal,3.3799,12.37
202203,1.0758,5.6689,Areal,1.0758,5.6689
202204,2.0941,11.7491,Areal,2.0941,11.7491
202205,6.2826,19.7163,Areal,6.2826,19.7163
202206,6.7888,23.0576,Areal,6.7888,23.0576
202207,4.6525,18.0641,Areal,4.6525,18.0641
202208,2.0636,12.4286,Areal,2.0636,12.4286
202209,0.4324,2.8828,Areal,0.4324,2.8828
202210,0.9842,5.9413,Areal,0.9842,5.9413
202211,0.3628,2.1793,Areal,0.3628,2.1793
202212,3.8875,20.8787,Areal,3.8875,20.8787
202213,4.4964,23.8251,Areal,4.4964,23.8251
202214,3.0283,14.1635,Areal,3.0283,14.1635
202215,4.1488,15.2777,Areal,4.1488,15.2777
202216,0.0875,0.4411,Areal,0.0875,0.4411
202217,1.5054,10.3144,Areal,1.5054,10.3144
202218,1.3503,7.2917,Areal,1.3503,7.2917
202219,0.4898,1.5338,Areal,0.4898,1.5338
202220,0.8146,4.1533,Areal,0.8146,4.1533
202221,0.1411,0.6841,Areal,0.1411,0.6841
202222,0.5384,2.8333,Areal,0.5384,2.8333
202223,0.2843,0.9607,Areal,0.2843,0.9607
202224,0.3389,1.2338,Areal,0.3389,1.2338
202225,0.2314,1.2167,Areal,0.2314,1.2167
202226,0.6468,3.4909,Areal,0.6468,3.4909
202227,0.0473,0.1055,Areal,0.0473,0.1055
202228,0.3306,2.0675,Areal,0.3306,2.0675
202229,0.1077,0.4691,Areal,0.1077,0.4691
202230,0.8629,4.676,Areal,0.8629,4.676
202231,0.0864,0.4153,Areal,0.0864,0.4153
202232,1.2946,4.7953,Areal,1.2946,4.7953
202233,0.4873,2.0813,Areal,0.4873,2.0813
202234,0.1729,0.9039,Areal,0.1729,0.9039
202235,0.7503,3.2868,Areal,0.7503,3.2868
202236,0.2932,1.6648,Areal,0.2932,1.6648
202237,1.5091,4.6534,Areal,1.5091,4.6534
202238,1.3136,7.6022,Areal,1.3136,7.6022
202239,2.6629,8.0908,Areal,2.6629,8.0908
202240,0.868,3.3755,Areal,0.868,3.3755
202241,0.4097,2.1126,Areal,0.4097,2.1126
202242,1.7066,8.8694,Areal,1.7066,8.8694
202243,2.3535,8.6513,Areal,2.3535,8.6513
202244,3.7745,11.9348,Areal,3.7745,11.9348
202245,3.7336,14.0704,Areal,3.7336,14.0704
202246,3.1823,12.4145,Areal,3.1823,12.4145
202247,2.9515,16.5484,Areal,2.9515,16.5484
202248,4.8086,16.3305,Areal,4.8086,16.3305
202249,1.9551,8.5866,Areal,1.9551,8.5866
202250,3.9357,16.4247,Areal,3.9357,16.4247
202251,2.7548,9.3177,Areal,2.7548,9.3177
202252,3.6887,12.0595,Areal,3.6887,12.0595
201201,4.812,18.7711,Armação Dos Búzios,4.812,18.7711
201202,3.9217,17.4656,Armação Dos Búzios,3.9217,17.4656
201203,0.4556,2.7021,Armação Dos Búzios,0.4556,2.7021
201204,2.1279,10.9995,Armação Dos Búzios,2.1279,10.9995
201205,3.9554,18.2816,Armação Dos Búzios,3.9554,18.2816
201206,0.026,0.2168,Armação Dos Búzios,0.026,0.2168
201207,0.8027,3.5636,Armação Dos Búzios,0.8027,3.5636
201208,0.5106,3.5405,Armação Dos Búzios,0.5106,3.5405
201209,0.0549,0.2909,Armação Dos Búzios,0.0549,0.2909
201210,0.4098,3.0381,Armação Dos Búzios,0.4098,3.0381
201211,2.5046,11.5026,Armação Dos Búzios,2.5046,11.5026
201212,2.5705,11.4793,Armação Dos Búzios,2.5705,11.4793
201213,2.251,6.8647,Armação Dos Búzios,2.251,6.8647
201214,0.8601,5.1851,Armação Dos Búzios,0.8601,5.1851
201215,0.533,2.7564,Armação Dos Búzios,0.533,2.7564
201216,1.72,8.8917,Armação Dos Búzios,1.72,8.8917
201217,1.0786,5.4872,Armação Dos Búzios,1.0786,5.4872
201218,2.3803,8.2378,Armação Dos Búzios,2.3803,8.2378
201219,0.2702,1.4429,Armação Dos Búzios,0.2702,1.4429
201220,5.328,8.7775,Armação Dos Búzios,5.328,8.7775
201221,0.13,0.5797,Armação Dos Búzios,0.13,0.5797
201222,2.229,12.0085,Armação Dos Búzios,2.229,12.0085
201223,5.2807,9.7209,Armação Dos Búzios,5.2807,9.7209
201224,1.0339,5.3441,Armação Dos Búzios,1.0339,5.3441
201225,0.764,5.9891,Armação Dos Búzios,0.764,5.9891
201226,0.2834,1.6334,Armação Dos Búzios,0.2834,1.6334
201227,0.0358,0.1054,Armação Dos Búzios,0.0358,0.1054
201228,1.2218,6.5372,Armação Dos Búzios,1.2218,6.5372
201229,0.8545,3.4137,Armação Dos Búzios,0.8545,3.4137
201230,0.0796,0.3743,Armação Dos Búzios,0.0796,0.3743
201231,0.2362,1.2465,Armação Dos Búzios,0.2362,1.2465
201232,0.9123,4.8047,Armação Dos Búzios,0.9123,4.8047
201233,1.5809,5.205,Armação Dos Búzios,1.5809,5.205
201234,0.4115,1.3331,Armação Dos Búzios,0.4115,1.3331
201235,0.5072,2.6889,Armação Dos Búzios,0.5072,2.6889
201236,0.3356,2.1634,Armação Dos Búzios,0.3356,2.1634
201237,0.249,1.0551,Armação Dos Búzios,0.249,1.0551
201238,1.7307,9.2305,Armação Dos Búzios,1.7307,9.2305
201239,1.6223,7.5072,Armação Dos Búzios,1.6223,7.5072
201240,0.0094,0.0424,Armação Dos Búzios,0.0094,0.0424
201241,1.3018,6.2715,Armação Dos Búzios,1.3018,6.2715
201242,0.2065,1.0856,Armação Dos Búzios,0.2065,1.0856
201243,0.6309,2.7501,Armação Dos Búzios,0.6309,2.7501
201244,0.3391,0.7499,Armação Dos Búzios,0.3391,0.7499
201245,0.8463,2.8182,Armação Dos Búzios,0.8463,2.8182
201246,2.0335,6.5748,Armação Dos Búzios,2.0335,6.5748
201247,1.2918,7.5624,Armação Dos Búzios,1.2918,7.5624
201248,3.3098,13.4702,Armação Dos Búzios,3.3098,13.4702
201249,0.7121,4.2905,Armação Dos Búzios,0.7121,4.2905
201250,3.0586,11.206,Armação Dos Búzios,3.0586,11.206
201251,1.3278,6.5414,Armação Dos Búzios,1.3278,6.5414
201252,0.1224,1.1232,Armação Dos Búzios,0.1224,1.1232
